Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2018,Zona urbana,21/02/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,21.13,Tarda,Atropellament,dill-dij
2018,Zona urbana,09/06/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Atropellament,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,11.38,Matí,Atropellament,dis
2018,Carretera,13/05/2018,T-11,15,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,Vent moderat,CapDeSetmana,19.17,Tarda,Col.lisió de vehicles en marxa,dg
2018,Zona urbana,27/11/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,3,2,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,19.26,Tarda,Atropellament,dill-dij
2018,Carretera,29/05/2018,C-31B,"9,5",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Fregament o col·lisió lateral,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,17.2,Tarda,Col.lisió de vehicles en marxa,dill-dij
2018,Zona urbana,18/01/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,Obres,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Sense especificar,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,5.4,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2018,Carretera,22/02/2018,TP-2031,1,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,18.08,Tarda,Col.lisió de vehicles en marxa,dill-dij
2018,Zona urbana,09/04/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Encalç,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,19.2,Tarda,Col.lisió de vehicles en marxa,dill-dij
2018,Zona urbana,28/12/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,15,Tarda,Atropellament,div
2018,Zona urbana,09/06/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,0,0,0,1,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Resta sortides de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,21.3,Tarda,Sortida de la calcada sense especificar,dis
2018,Zona urbana,26/06/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,Esdeveniment extraordinari,Bon temps,Sense funció especial,Accident greu,Sense especificar,Si,No,No,Sense especificar,No,Si,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,5.4,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2018,Carretera,30/06/2018,TP-2039,"5,1",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,12.28,Matí,Altres,dis
2018,Zona urbana,17/12/2018,N-240,"0,1",Tarragona,Tarragonès,Tarragona,0,1,1,2,2,1,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Travessera,Sec i net,Carretera convencional,NA,NA,"Calma, vent molt suau",Feiners,19.34,Tarda,Atropellament,dill-dij
2018,Zona urbana,18/05/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,2,0,0,1,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,5.2,Nit,Col.lisió de vehicles en marxa,div
2018,Carretera,03/02/2018,T-11,15,Tarragona,Tarragonès,Tarragona,2,1,0,3,1,0,0,0,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia fosc",NA,Un sol sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,8.43,Matí,Sortida de la calcada sense especificar,dis
2018,Carretera,19/03/2018,T-11,"17,7",Tarragona,Tarragonès,Tarragona,0,1,2,3,5,0,0,0,0,5,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Encalç,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,19.53,Tarda,Col.lisió de vehicles en marxa,dill-dij
2018,Zona urbana,21/11/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,3,2,0,0,0,1,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16.3,Tarda,Atropellament,dill-dij
2018,Zona urbana,21/09/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,7.19,Matí,Atropellament,div
2018,Carretera,22/11/2018,N-340,"1171,7",Tarragona,Tarragonès,Tarragona,1,1,2,4,2,0,0,0,0,2,0,0,0,80,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,9.17,Matí,Col.lisió de vehicles en marxa,dill-dij
2018,Zona urbana,29/09/2018,SE,999999,Tarragona,Tarragonès,Tarragona,1,0,1,2,2,1,0,0,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,Si,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,10.35,Matí,Atropellament,dis
2018,Carretera,26/08/2018,A-27,"2,3",Tarragona,Tarragonès,Tarragona,1,0,1,2,2,1,0,0,0,1,0,0,0,120,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Un sol sentit,Atropellament,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,6.25,Matí,Atropellament,dg
2018,Zona urbana,16/09/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,3.3,Nit,Bolcada a la calcada,dg
2018,Zona urbana,20/05/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,1,2,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Sortida de via amb bolcada,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,16,Tarda,Sortida de la calcada sense especificar,dg
2018,Zona urbana,28/06/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,0,1,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,Si,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,16.35,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2018,Zona urbana,25/11/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,9,Matí,Atropellament,dg
2018,Zona urbana,24/07/2018,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,30,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.48,Matí,Atropellament,dill-dij
2019,Zona urbana,15/08/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Relliscós,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,15.1,Tarda,Atropellament,dill-dij
2019,Carretera,14/02/2019,A-7,"1163,8",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,Carril acceleració,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Doble sentit,Encalç,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,21.05,Tarda,Col.lisió de vehicles en marxa,dill-dij
2019,Carretera,04/08/2019,N-240,2,Tarragona,Tarragonès,Tarragona,0,4,1,5,2,0,0,0,0,2,0,0,0,80,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,2.04,Nit,Col.lisió de vehicles en marxa,dg
2019,Zona urbana,27/09/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,17.5,Tarda,Altres,div
2019,Carretera,22/03/2019,AP-7,"243,5",Tarragona,Tarragonès,Tarragona,1,0,0,1,3,0,0,0,0,2,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,Si,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,5.57,Nit,Col.lisió de vehicles en marxa,div
2019,Zona urbana,17/06/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Xoc amb animal a la calçada,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,16.15,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2019,Zona urbana,06/05/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,23.55,Nit,Bolcada a la calcada,dill-dij
2019,Carretera,05/12/2019,A-27,"1,3",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",Feiners,7.31,Matí,Atropellament,dill-dij
2019,Zona urbana,02/09/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,12.3,Matí,Bolcada a la calcada,dill-dij
2019,Zona urbana,02/06/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,0,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,12.35,Matí,Atropellament,dg
2019,Zona urbana,16/05/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,7.4,Matí,Col.lisió de vehicles en marxa,dill-dij
2019,Zona urbana,28/02/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",Feiners,23.15,Nit,Bolcada a la calcada,dill-dij
2019,Carretera,28/10/2019,T-11,15,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,40,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,13.16,Matí,Col.lisió de vehicles en marxa,dill-dij
2019,Zona urbana,10/05/2019,N-340,1160,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,1,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Travessera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,19.5,Tarda,Col.lisió de vehicles en marxa,div
2019,Zona urbana,06/05/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,Sense Especificar,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,17.15,Tarda,Bolcada a la calcada,dill-dij
2019,Carretera,21/12/2019,N-240,"3,5",Tarragona,Tarragonès,Tarragona,0,1,1,2,2,0,0,0,1,1,0,0,0,100,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,13.01,Matí,Altres,dis
2019,Carretera,03/11/2019,A-27,"3,2",Tarragona,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Autovia,Estatal,Rampa o pendent,Vent moderat,CapDeSetmana,14.19,Tarda,Bolcada a la calcada,dg
2019,Zona urbana,09/04/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,17.3,Tarda,Atropellament,dill-dij
2019,Zona urbana,01/05/2019,SE,999999,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,8.15,Matí,Bolcada a la calcada,dill-dij
2019,Zona urbana,14/02/2019,N-340,1158,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,No,No n'hi ha,A nivell,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Travessera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,18.1,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2019,Zona urbana,14/05/2019,N-340a,1160,Tarragona,Tarragonès,Tarragona,0,1,1,2,3,2,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Travessera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,12,Matí,Atropellament,dill-dij
2019,Carretera,13/04/2019,AP-7,"240,5",Tarragona,Tarragonès,Tarragona,0,1,1,2,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,4.19,Nit,Col.lisió de vehicles en marxa,dis
